Date,Baseline,BBP & OBV & RSI & WPR,BBP & OBV & AU & WPR,BBP & OBV & AD & WPR,BBP & OBV & S & WPR,BBP & RSI & AU & WPR,BBP & RSI & AD & WPR,BBP & RSI & S & WPR,BBP & AU & AD & WPR,BBP & AU & S & WPR,BBP & AD & S & WPR,OBV & RSI & AU & WPR,OBV & RSI & AD & WPR,OBV & RSI & S & WPR,OBV & AU & AD & WPR,OBV & AU & S & WPR,OBV & AD & S & WPR,RSI & AU & AD & WPR,RSI & AU & S & WPR,RSI & AD & S & WPR,AU & AD & S & WPR
2019-04-30,26590.0,-37910.00000000012,26590.0,26590.0,26590.0,8070.0,26590.0,26590.0,20840.0,26590.0,26590.0,26590.0,26590.0,26590.0,26590.0,26590.0,26590.0,-26590.0,-32250.0,26590.0,26590.0
2019-05-01,26000.0,-37320.00000000012,26000.0,26000.0,26000.0,8070.0,26000.0,26000.0,20250.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,-26000.0,-31660.0,26000.0,26000.0
2019-05-02,23790.0,-39530.00000000012,23790.0,23790.0,23790.0,8070.0,23790.0,23790.0,18040.0,23790.0,23790.0,23790.0,23790.0,23790.0,23790.0,23790.0,23790.0,-23790.0,-31660.0,23790.0,23790.0
2019-05-03,23980.0,-39720.00000000012,23980.0,23980.0,23980.0,7880.0,23980.0,23980.0,18230.0,23980.0,23980.0,23980.0,23980.0,23980.0,23980.0,23980.0,23980.0,-23980.0,-31850.0,23980.0,23980.0
2019-05-06,24640.0,-39060.00000000012,24640.0,24640.0,24640.0,7220.0,24640.0,24640.0,18890.0,24640.0,24640.0,24640.0,24640.0,24640.0,24640.0,24640.0,24640.0,-24640.0,-31850.0,24640.0,24640.0
2019-05-07,23100.0,-37520.00000000012,23100.0,23100.0,23100.0,7220.0,23100.0,23100.0,17350.0,23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,-23100.0,-30310.0,23100.0,23100.0
2019-05-08,24630.0,-35990.00000000012,24630.0,24630.0,24630.0,5690.0,24630.0,24630.0,18880.0,24630.0,24630.0,24630.0,24630.0,24630.0,24630.0,24630.0,24630.0,-24630.0,-30310.0,24630.0,24630.0
2019-05-09,23250.0,-34610.00000000012,23250.0,23250.0,23250.0,7070.0,23250.0,23250.0,17500.0,23250.0,23250.0,23250.0,23250.0,23250.0,23250.0,23250.0,23250.0,-23250.0,-28930.0,23250.0,23250.0
2019-05-10,23690.0,-34170.00000000012,23690.0,23690.0,23690.0,6630.0,23690.0,23690.0,17940.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,-23690.0,-28930.0,23690.0,23690.0
2019-05-13,21020.0,-31500.000000000116,21020.0,21020.0,21020.0,9300.0,21020.0,21020.0,15270.0,21020.0,21020.0,21020.0,21020.0,21020.0,21020.0,21020.0,21020.0,-21020.0,-26260.0,21020.0,21020.0
2019-05-14,22860.0,-29660.000000000116,22860.0,22860.0,22860.0,11140.0,22860.0,22860.0,17110.0,22860.0,22860.0,22860.0,22860.0,22860.0,22860.0,22860.0,22860.0,-22860.0,-26260.0,22860.0,22860.0
2019-05-15,24320.0,-31120.000000000116,24320.0,24320.0,24320.0,9680.0,24320.0,24320.0,18570.0,24320.0,24320.0,24320.0,24320.0,24320.0,24320.0,24320.0,24320.0,-24320.0,-27720.0,24320.0,24320.0
2019-05-16,25130.0,-30310.000000000116,25130.0,25130.0,25130.0,8870.0,25130.0,25130.0,19380.0,25130.0,25130.0,25130.0,25130.0,25130.0,25130.0,25130.0,25130.0,-25130.0,-27720.0,25130.0,25130.0
2019-05-17,24680.0,-29860.000000000116,24680.0,24680.0,24680.0,8870.0,24680.0,24680.0,18930.0,24680.0,24680.0,24680.0,24680.0,24680.0,24680.0,24680.0,24680.0,-24680.0,-27270.0,24680.0,24680.0
2019-05-20,23560.0,-30980.000000000116,23560.0,23560.0,23560.0,8870.0,23560.0,23560.0,17810.0,23560.0,23560.0,23560.0,23560.0,23560.0,23560.0,23560.0,23560.0,-23560.0,-27270.0,23560.0,23560.0
2019-05-21,23740.0,-31160.000000000116,23740.0,23740.0,23740.0,8870.0,23740.0,23740.0,17990.0,23740.0,23740.0,23740.0,23740.0,23740.0,23740.0,23740.0,23740.0,-23740.0,-27450.0,23740.0,23740.0
2019-05-22,23500.0,-31400.000000000116,23500.0,23500.0,23500.0,8870.0,23500.0,23500.0,17750.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,-23500.0,-27450.0,23500.0,23500.0
2019-05-23,22400.0,-30300.000000000116,22400.0,22400.0,22400.0,8870.0,22400.0,22400.0,16650.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,-22400.0,-26350.0,22400.0,22400.0
2019-05-24,22460.0,-30240.000000000116,22460.0,22460.0,22460.0,8810.0,22460.0,22460.0,16710.0,22460.0,22460.0,22460.0,22460.0,22460.0,22460.0,22460.0,22460.0,-22460.0,-26350.0,22460.0,22460.0
2019-05-28,22290.0,-30070.000000000116,22290.0,22290.0,22290.0,8980.0,22290.0,22290.0,16540.0,22290.0,22290.0,22290.0,22290.0,22290.0,22290.0,22290.0,22290.0,-22290.0,-26180.0,22290.0,22290.0
2019-05-29,21250.0,-31110.000000000175,21250.0,21250.0,21250.0,10020.0,21250.0,21250.0,15500.0,21250.0,21250.0,21250.0,21250.0,21250.0,21250.0,21250.0,21250.0,-21250.0,-26180.0,21250.0,21250.0
2019-05-30,21870.0,-31730.000000000175,21870.0,21870.0,21870.0,10640.0,21870.0,21870.0,16120.0,21870.0,21870.0,21870.0,21870.0,21870.0,21870.0,21870.0,21870.0,-21870.0,-26800.0,21870.0,21870.0
2019-05-31,21720.0,-31880.000000000233,21720.0,21720.0,21720.0,10790.0,21720.0,21720.0,15970.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,21720.0,-21720.0,-26800.0,21720.0,21720.0
2019-06-03,22140.0,-32300.000000000233,22140.0,22140.0,22140.0,10370.0,22140.0,22140.0,16390.0,22140.0,22140.0,22140.0,22140.0,22140.0,22140.0,22140.0,22140.0,-22140.0,-27220.0,22140.0,22140.0
2019-06-04,24460.0,-29980.000000000233,24460.0,24460.0,24460.0,8050.0,24460.0,24460.0,18710.0,24460.0,24460.0,24460.0,24460.0,24460.0,24460.0,24460.0,24460.0,-24460.0,-27220.0,24460.0,24460.0
2019-06-05,25570.0,-31090.000000000233,25570.0,25570.0,25570.0,8050.0,25570.0,25570.0,19820.0,25570.0,25570.0,25570.0,25570.0,25570.0,25570.0,25570.0,25570.0,-25570.0,-28330.0,25570.0,25570.0
2019-06-06,26820.0,-29840.000000000233,26820.0,26820.0,26820.0,8050.0,26820.0,26820.0,19820.0,26820.0,26820.0,26820.0,26820.0,26820.0,26820.0,26820.0,26820.0,-26820.0,-28330.0,26820.0,26820.0
2019-06-07,27640.0,-30660.000000000233,27640.0,27640.0,27640.0,8050.0,27640.0,27640.0,20640.0,27640.0,27640.0,27640.0,27640.0,27640.0,27640.0,27640.0,27640.0,-27640.0,-29150.0,27640.0,27640.0
2019-06-10,26690.0,-31610.000000000233,26690.0,26690.0,26690.0,8050.0,26690.0,26690.0,20640.0,26690.0,26690.0,26690.0,26690.0,26690.0,26690.0,26690.0,26690.0,-26690.0,-29150.0,26690.0,26690.0
2019-06-11,24720.0,-29640.000000000233,24720.0,24720.0,24720.0,8050.0,24720.0,24720.0,20640.0,24720.0,24720.0,24720.0,24720.0,24720.0,24720.0,24720.0,24720.0,-24720.0,-27180.0,24720.0,24720.0
2019-06-12,25350.0,-29010.000000000233,25350.0,25350.0,25350.0,8050.0,25350.0,25350.0,21270.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,25350.0,-25350.0,-27180.0,25350.0,25350.0
2019-06-13,31300.0,-34960.00000000023,31300.0,31300.0,31300.0,8050.0,31300.0,31300.0,27220.0,31300.0,31300.0,31300.0,31300.0,31300.0,31300.0,31300.0,31300.0,-31300.0,-33130.0,31300.0,31300.0
2019-06-14,31210.0,-35050.00000000023,31210.0,31210.0,31210.0,8050.0,31210.0,31210.0,27220.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,-31210.0,-33130.0,31210.0,31210.0
2019-06-17,30540.0,-34380.00000000023,30540.0,30540.0,30540.0,8050.0,30540.0,30540.0,26550.0,30540.0,30540.0,30540.0,30540.0,30540.0,30540.0,30540.0,30540.0,-30540.0,-32460.0,30540.0,30540.0
2019-06-18,28830.0,-36090.00000000023,28830.0,28830.0,28830.0,8050.0,28830.0,28830.0,26550.0,28830.0,28830.0,28830.0,28830.0,28830.0,28830.0,28830.0,28830.0,-28830.0,-32460.0,28830.0,28830.0
2019-06-19,30490.0,-37750.00000000023,30490.0,30490.0,30490.0,8050.0,30490.0,30490.0,26550.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,30490.0,-30490.0,-34120.0,30490.0,30490.0
2019-06-20,31580.0,-36660.00000000023,31580.0,31580.0,31580.0,8050.0,31580.0,31580.0,27640.0,31580.0,31580.0,31580.0,31580.0,31580.0,31580.0,31580.0,31580.0,-31580.0,-34120.0,31580.0,31580.0
2019-06-21,29810.0,-34890.00000000023,29810.0,29810.0,29810.0,8050.0,29810.0,29810.0,27640.0,29810.0,29810.0,29810.0,29810.0,29810.0,29810.0,29810.0,29810.0,-29810.0,-32350.0,29810.0,29810.0
2019-06-24,28810.0,-35890.00000000023,28810.0,28810.0,28810.0,8050.0,28810.0,28810.0,27640.0,28810.0,28810.0,28810.0,28810.0,28810.0,28810.0,28810.0,28810.0,-28810.0,-32350.0,28810.0,28810.0
2019-06-25,29520.0,-36600.00000000023,29520.0,29520.0,29520.0,8050.0,29520.0,29520.0,27640.0,29520.0,29520.0,29520.0,29520.0,29520.0,29520.0,29520.0,29520.0,-29520.0,-33060.0,29520.0,29520.0
2019-06-26,29970.0,-36150.00000000023,29970.0,29970.0,29970.0,8050.0,29970.0,29970.0,27640.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,-29970.0,-33060.0,29970.0,29970.0
2019-06-27,28890.0,-35070.00000000023,28890.0,28890.0,28890.0,8050.0,28890.0,28890.0,27640.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,28890.0,-28890.0,-31980.0,28890.0,28890.0
2019-06-28,29220.0,-34740.00000000023,29220.0,29220.0,29220.0,8050.0,29220.0,29220.0,27970.0,29220.0,29220.0,29220.0,29220.0,29220.0,29220.0,29220.0,29220.0,-29220.0,-31980.0,29220.0,29220.0
2019-07-01,31210.0,-36730.00000000023,31210.0,31210.0,31210.0,8050.0,31210.0,31210.0,29960.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,31210.0,-31210.0,-33970.0,31210.0,31210.0
2019-07-02,32080.0,-35860.00000000023,32080.0,32080.0,32080.0,8050.0,32080.0,32080.0,30830.0,32080.0,32080.0,32080.0,32080.0,32080.0,32080.0,32080.0,32080.0,-32080.0,-33970.0,32080.0,32080.0
2019-07-03,32520.0,-36300.00000000023,32520.0,32520.0,32520.0,8050.0,32520.0,32520.0,30830.0,32520.0,32520.0,32520.0,32520.0,32520.0,32520.0,32520.0,32520.0,-32520.0,-34410.0,32520.0,32520.0
2019-07-05,32870.0,-35950.00000000023,32870.0,32870.0,32870.0,8050.0,32870.0,32870.0,31180.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,-32870.0,-34410.0,32870.0,32870.0
2019-07-08,31450.0,-34530.00000000023,31450.0,31450.0,31450.0,8050.0,31450.0,31450.0,31180.0,31450.0,31450.0,31450.0,31450.0,31450.0,31450.0,31450.0,31450.0,-31450.0,-32990.0,31450.0,31450.0
2019-07-09,32040.0,-33940.00000000023,32040.0,32040.0,32040.0,8050.0,32040.0,32040.0,31180.0,32040.0,32040.0,32040.0,32040.0,32040.0,32040.0,32040.0,32040.0,-32040.0,-32990.0,32040.0,32040.0
2019-07-10,33960.0,-35860.00000000023,33960.0,33960.0,33960.0,8050.0,33960.0,33960.0,31180.0,33960.0,33960.0,33960.0,33960.0,33960.0,33960.0,33960.0,33960.0,-33960.0,-34910.0,33960.0,33960.0
2019-07-11,33980.0,-35840.00000000023,33980.0,33980.0,33980.0,8050.0,33980.0,33980.0,31200.0,33980.0,33980.0,33980.0,33980.0,33980.0,33980.0,33980.0,33980.0,-33980.0,-34910.0,33980.0,33980.0
2019-07-12,35290.0,-37150.00000000023,35290.0,35290.0,35290.0,8050.0,35290.0,35290.0,31200.0,35290.0,35290.0,35290.0,35290.0,35290.0,35290.0,35290.0,35290.0,-35290.0,-36220.0,35290.0,35290.0
2019-07-15,35470.0,-36970.00000000023,35470.0,35470.0,35470.0,8050.0,35470.0,35470.0,31380.0,35470.0,35470.0,35470.0,35470.0,35470.0,35470.0,35470.0,35470.0,-35470.0,-36220.0,35470.0,35470.0
2019-07-16,34710.0,-36210.00000000023,34710.0,34710.0,34710.0,8050.0,34710.0,34710.0,31380.0,34710.0,34710.0,34710.0,34710.0,34710.0,34710.0,34710.0,34710.0,-34710.0,-35460.0,34710.0,34710.0
2019-07-17,32990.0,-37930.00000000023,32990.0,32990.0,32990.0,8050.0,32990.0,32990.0,29660.0,32990.0,32990.0,32990.0,32990.0,32990.0,32990.0,32990.0,32990.0,-32990.0,-35460.0,32990.0,32990.0
2019-07-18,32060.0,-37000.00000000023,32060.0,32060.0,32060.0,8050.0,32060.0,32060.0,28730.0,32060.0,32060.0,32060.0,32060.0,32060.0,32060.0,32060.0,32060.0,-32060.0,-34530.0,32060.0,32060.0
2019-07-19,30290.0,-38770.00000000023,30290.0,30290.0,30290.0,9820.0,30290.0,30290.0,26960.0,30290.0,30290.0,30290.0,30290.0,30290.0,30290.0,30290.0,30290.0,-30290.0,-34530.0,30290.0,30290.0
2019-07-22,31270.0,-39750.00000000023,31270.0,31270.0,31270.0,10800.0,31270.0,31270.0,27940.0,31270.0,31270.0,31270.0,31270.0,31270.0,31270.0,31270.0,31270.0,-31270.0,-35510.0,31270.0,31270.0
2019-07-23,31690.0,-39330.00000000023,31690.0,31690.0,31690.0,10380.0,31690.0,31690.0,28360.0,31690.0,31690.0,31690.0,31690.0,31690.0,31690.0,31690.0,31690.0,-31690.0,-35510.0,31690.0,31690.0
2019-07-24,31720.0,-39360.00000000023,31720.0,31720.0,31720.0,10350.0,31720.0,31720.0,28390.0,31720.0,31720.0,31720.0,31720.0,31720.0,31720.0,31720.0,31720.0,-31720.0,-35540.0,31720.0,31720.0
2019-07-25,33630.0,-37450.00000000023,33630.0,33630.0,33630.0,8440.0,33630.0,33630.0,30300.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,-33630.0,-35540.0,33630.0,33630.0
2019-07-26,35060.0,-38880.00000000023,35060.0,35060.0,35060.0,8440.0,35060.0,35060.0,31730.0,35060.0,35060.0,35060.0,35060.0,35060.0,35060.0,35060.0,35060.0,-35060.0,-36970.0,35060.0,35060.0
2019-07-29,36790.0,-37150.00000000023,36790.0,36790.0,36790.0,8440.0,36790.0,36790.0,33460.0,36790.0,36790.0,36790.0,36790.0,36790.0,36790.0,36790.0,36790.0,-36790.0,-36970.0,36790.0,36790.0
2019-07-30,35340.0,-35700.00000000023,35340.0,35340.0,35340.0,8440.0,35340.0,35340.0,33460.0,35340.0,35340.0,35340.0,35340.0,35340.0,35340.0,35340.0,35340.0,-35340.0,-35520.0,35340.0,35340.0
2019-07-31,33430.0,-37610.00000000023,33430.0,33430.0,33430.0,8440.0,33430.0,33430.0,33460.0,33430.0,33430.0,33430.0,33430.0,33430.0,33430.0,33430.0,33430.0,-33430.0,-35520.0,33430.0,33430.0
2019-08-01,32280.0,-36460.00000000023,32280.0,32280.0,32280.0,9590.0,32280.0,32280.0,32310.0,32280.0,32280.0,32280.0,32280.0,32280.0,32280.0,32280.0,32280.0,-32280.0,-34370.0,32280.0,32280.0
2019-08-02,32140.0,-36600.00000000023,32140.0,32140.0,32140.0,9730.0,32140.0,32140.0,32170.0,32140.0,32140.0,32140.0,32140.0,32140.0,32140.0,32140.0,32140.0,-32140.0,-34370.0,32140.0,32140.0
2019-08-05,28750.0,-33210.00000000023,28750.0,28750.0,28750.0,13120.0,28750.0,28750.0,28780.0,28750.0,28750.0,28750.0,28750.0,28750.0,28750.0,28750.0,28750.0,-28750.0,-30980.0,28750.0,28750.0
2019-08-06,32300.0,-29660.000000000233,32300.0,32300.0,32300.0,16670.0,32300.0,32300.0,32330.0,32300.0,32300.0,32300.0,32300.0,32300.0,32300.0,32300.0,32300.0,-32300.0,-30980.0,32300.0,32300.0
2019-08-07,25330.0,-22690.000000000233,25330.0,25330.0,25330.0,23640.0,25330.0,25330.0,25360.0,25330.0,25330.0,25330.0,25330.0,25330.0,25330.0,25330.0,25330.0,-25330.0,-24010.0,25330.0,25330.0
2019-08-08,28340.0,-19680.000000000233,28340.0,28340.0,28340.0,26650.0,28340.0,28340.0,28370.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,-28340.0,-24010.0,28340.0,28340.0
2019-08-09,28970.0,-20310.000000000233,28970.0,28970.0,28970.0,26020.0,28970.0,28970.0,29000.0,28970.0,28970.0,28970.0,28970.0,28970.0,28970.0,28970.0,28970.0,-28970.0,-24640.0,28970.0,28970.0
2019-08-12,26210.0,-23070.000000000233,26210.0,26210.0,26210.0,28780.0,26210.0,26210.0,26240.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,26210.0,-26210.0,-24640.0,26210.0,26210.0
2019-08-13,27460.0,-24320.000000000233,27460.0,27460.0,27460.0,30030.0,27460.0,27460.0,27490.0,27460.0,27460.0,27460.0,27460.0,27460.0,27460.0,27460.0,27460.0,-27460.0,-25890.0,27460.0,27460.0
2019-08-14,23330.0,-28450.000000000233,23330.0,23330.0,23330.0,34160.0,23330.0,23330.0,23360.0,23330.0,23330.0,23330.0,23330.0,23330.0,23330.0,23330.0,23330.0,-23330.0,-25890.0,23330.0,23330.0
2019-08-15,23890.0,-29010.000000000233,23890.0,23890.0,23890.0,34720.0,23890.0,23890.0,23920.0,23890.0,23890.0,23890.0,23890.0,23890.0,23890.0,23890.0,23890.0,-23890.0,-26450.0,23890.0,23890.0
2019-08-16,25660.0,-27240.000000000233,25660.0,25660.0,25660.0,36490.0,25660.0,25660.0,25690.0,25660.0,25660.0,25660.0,25660.0,25660.0,25660.0,25660.0,25660.0,-25660.0,-26450.0,25660.0,25660.0
2019-08-19,25750.0,-27330.000000000233,25750.0,25750.0,25750.0,36400.0,25750.0,25750.0,25780.0,25750.0,25750.0,25750.0,25750.0,25750.0,25750.0,25750.0,25750.0,-25750.0,-26540.0,25750.0,25750.0
2019-08-20,25600.0,-27480.000000000233,25600.0,25600.0,25600.0,36550.0,25600.0,25600.0,25630.0,25600.0,25600.0,25600.0,25600.0,25600.0,25600.0,25600.0,25600.0,-25600.0,-26540.0,25600.0,25600.0
2019-08-21,26220.0,-28100.000000000233,26220.0,26220.0,26220.0,35930.0,26220.0,26220.0,26250.0,26220.0,26220.0,26220.0,26220.0,26220.0,26220.0,26220.0,26220.0,-26220.0,-27160.0,26220.0,26220.0
2019-08-22,26540.0,-27780.000000000233,26540.0,26540.0,26540.0,35610.0,26540.0,26540.0,26570.0,26540.0,26540.0,26540.0,26540.0,26540.0,26540.0,26540.0,26540.0,-26540.0,-27160.0,26540.0,26540.0
2019-08-23,22160.0,-23400.000000000233,22160.0,22160.0,22160.0,39990.0,22160.0,22160.0,22190.0,22160.0,22160.0,22160.0,22160.0,22160.0,22160.0,22160.0,22160.0,-22160.0,-22780.0,22160.0,22160.0
2019-08-26,25080.0,-20480.000000000233,25080.0,25080.0,25080.0,42910.0,25080.0,25080.0,25110.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,-25080.0,-22780.0,25080.0,25080.0
2019-08-27,24960.0,-20360.000000000233,24960.0,24960.0,24960.0,43030.0,24960.0,24960.0,24990.0,24960.0,24960.0,24960.0,24960.0,24960.0,24960.0,24960.0,24960.0,-24960.0,-22660.0,24960.0,24960.0
2019-08-28,27010.0,-18310.000000000233,27010.0,27010.0,27010.0,40980.0,27010.0,27010.0,27040.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,-27010.0,-22660.0,27010.0,27010.0
2019-08-29,28290.0,-19590.000000000233,28290.0,28290.0,28290.0,40980.0,28290.0,28290.0,28320.0,28290.0,28290.0,28290.0,28290.0,28290.0,28290.0,28290.0,28290.0,-28290.0,-23940.0,28290.0,28290.0
2019-08-30,27710.0,-20170.000000000233,27710.0,27710.0,27710.0,40980.0,27710.0,27710.0,27740.0,27710.0,27710.0,27710.0,27710.0,27710.0,27710.0,27710.0,27710.0,-27710.0,-23940.0,27710.0,27710.0
2019-09-03,26770.0,-19230.000000000233,26770.0,26770.0,26770.0,40980.0,26770.0,26770.0,26800.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,-26770.0,-23000.0,26770.0,26770.0
2019-09-04,28340.0,-17660.000000000233,28340.0,28340.0,28340.0,40980.0,28340.0,28340.0,28370.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,28340.0,-28340.0,-23000.0,28340.0,28340.0
2019-09-05,29280.0,-18600.000000000233,29280.0,29280.0,29280.0,40980.0,29280.0,29280.0,28370.0,29280.0,29280.0,29280.0,29280.0,29280.0,29280.0,29280.0,29280.0,-29280.0,-23940.0,29280.0,29280.0
2019-09-06,29990.0,-17890.000000000233,29990.0,29990.0,29990.0,40980.0,29990.0,29990.0,29080.0,29990.0,29990.0,29990.0,29990.0,29990.0,29990.0,29990.0,29990.0,-29990.0,-23940.0,29990.0,29990.0
2019-09-09,29270.0,-17170.000000000233,29270.0,29270.0,29270.0,40980.0,29270.0,29270.0,29080.0,29270.0,29270.0,29270.0,29270.0,29270.0,29270.0,29270.0,29270.0,-29270.0,-23220.0,29270.0,29270.0
2019-09-10,26250.0,-20190.000000000233,26250.0,26250.0,26250.0,40980.0,26250.0,26250.0,26060.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,-26250.0,-23220.0,26250.0,26250.0
2019-09-11,26650.0,-20590.000000000233,26650.0,26650.0,26650.0,40980.0,26650.0,26650.0,26460.0,26650.0,26650.0,26650.0,26650.0,26650.0,26650.0,26650.0,26650.0,-26650.0,-23620.0,26650.0,26650.0
2019-09-12,27950.0,-19290.000000000233,27950.0,27950.0,27950.0,40980.0,27950.0,27950.0,27760.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,-27950.0,-23620.0,27950.0,27950.0
2019-09-13,28470.0,-19810.000000000233,28470.0,28470.0,28470.0,40980.0,28470.0,28470.0,28280.0,28470.0,28470.0,28470.0,28470.0,28470.0,28470.0,28470.0,28470.0,-28470.0,-24140.0,28470.0,28470.0
2019-09-16,26260.0,-22020.000000000233,26260.0,26260.0,26260.0,40980.0,26260.0,26260.0,26070.0,26260.0,26260.0,26260.0,26260.0,26260.0,26260.0,26260.0,26260.0,-26260.0,-24140.0,26260.0,26260.0
2019-09-17,26770.0,-22530.000000000233,26770.0,26770.0,26770.0,40470.0,26770.0,26770.0,26580.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,26770.0,-26770.0,-24650.0,26770.0,26770.0
2019-09-18,27260.0,-22040.000000000233,27260.0,27260.0,27260.0,39980.0,27260.0,27260.0,27070.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,-27260.0,-24650.0,27260.0,27260.0
2019-09-19,23780.0,-18560.000000000233,23780.0,23780.0,23780.0,43460.0,23780.0,23780.0,23590.0,23780.0,23780.0,23780.0,23780.0,23780.0,23780.0,23780.0,23780.0,-23780.0,-21170.0,23780.0,23780.0
2019-09-20,22750.0,-19590.000000000233,22750.0,22750.0,22750.0,42430.0,22750.0,22750.0,22560.0,22750.0,22750.0,22750.0,22750.0,22750.0,22750.0,22750.0,22750.0,-22750.0,-21170.0,22750.0,22750.0
2019-09-23,22940.0,-19780.000000000233,22940.0,22940.0,22940.0,42620.0,22940.0,22940.0,22750.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,-22940.0,-21360.0,22940.0,22940.0
2019-09-24,22450.0,-20270.000000000233,22450.0,22450.0,22450.0,42130.0,22450.0,22450.0,22260.0,22450.0,22450.0,22450.0,22450.0,22450.0,22450.0,22450.0,22450.0,-22450.0,-21360.0,22450.0,22450.0
2019-09-25,23570.0,-21390.000000000233,23570.0,23570.0,23570.0,43250.0,23570.0,23570.0,23380.0,23570.0,23570.0,23570.0,23570.0,23570.0,23570.0,23570.0,23570.0,-23570.0,-22480.0,23570.0,23570.0
2019-09-26,21760.0,-23200.000000000233,21760.0,21760.0,21760.0,45060.0,21760.0,21760.0,21570.0,21760.0,21760.0,21760.0,21760.0,21760.0,21760.0,21760.0,21760.0,-21760.0,-22480.0,21760.0,21760.0
2019-09-27,20460.0,-21900.000000000233,20460.0,20460.0,20460.0,43759.99999999997,20460.0,20460.0,20270.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,-20460.0,-21180.0,20460.0,20460.0
2019-09-30,20810.0,-21550.000000000233,20810.0,20810.0,20810.0,44109.99999999994,20810.0,20810.0,20620.0,20810.0,20810.0,20810.0,20810.0,20810.0,20810.0,20810.0,20810.0,-20810.0,-21180.0,20810.0,20810.0
2019-10-01,20050.0,-20790.000000000233,20050.0,20050.0,20050.0,43349.99999999997,20050.0,20050.0,19860.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,-20050.0,-20420.0,20050.0,20050.0
2019-10-02,19640.0,-21200.000000000233,19640.0,19640.0,19640.0,42939.99999999997,19640.0,19640.0,19450.0,19640.0,19640.0,19640.0,19640.0,19640.0,19640.0,19640.0,19640.0,-19640.0,-20420.0,19640.0,19640.0
2019-10-03,18660.0,-20220.000000000233,18660.0,18660.0,18660.0,41959.99999999997,18660.0,18660.0,18470.0,18660.0,18660.0,18660.0,18660.0,18660.0,18660.0,18660.0,18660.0,-18660.0,-19440.0,18660.0,18660.0
2019-10-04,20760.0,-18120.000000000233,20760.0,20760.0,20760.0,44060.0,20760.0,20760.0,20570.0,20760.0,20760.0,20760.0,20760.0,20760.0,20760.0,20760.0,20760.0,-20760.0,-19440.0,20760.0,20760.0
2019-10-07,21390.0,-18750.000000000233,21390.0,21390.0,21390.0,43430.0,21390.0,21390.0,21200.0,21390.0,21390.0,21390.0,21390.0,21390.0,21390.0,21390.0,21390.0,-21390.0,-20070.0,21390.0,21390.0
2019-10-08,18970.0,-21170.000000000233,18970.0,18970.0,18970.0,45850.0,18970.0,18970.0,18780.0,18970.0,18970.0,18970.0,18970.0,18970.0,18970.0,18970.0,18970.0,-18970.0,-20070.0,18970.0,18970.0
2019-10-09,19830.0,-22030.000000000233,19830.0,19830.0,19830.0,46710.0,19830.0,19830.0,19640.0,19830.0,19830.0,19830.0,19830.0,19830.0,19830.0,19830.0,19830.0,-19830.0,-20930.0,19830.0,19830.0
2019-10-10,19840.0,-22020.000000000233,19840.0,19840.0,19840.0,46700.0,19840.0,19840.0,19650.0,19840.0,19840.0,19840.0,19840.0,19840.0,19840.0,19840.0,19840.0,-19840.0,-20930.0,19840.0,19840.0
2019-10-11,20520.0,-22700.000000000233,20520.0,20520.0,20520.0,46020.0,20520.0,20520.0,20330.0,20520.0,20520.0,20520.0,20520.0,20520.0,20520.0,20520.0,20520.0,-20520.0,-21610.0,20520.0,20520.0
